bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,"Cars, Boats & Trains",1993,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,3,,10,10,,,,,,,,,,0,,,,,,jkHZkxsi7n,,,,,
,S.F.3.D. Original,1984,,"id,num_games,score,game,url,images",Kow Yokoyama,"name,id,url,num_games,score,game,images",2,2,,,,,12,,120,120,,,,,,,,,,0,,,,,,jkJ1IWPHD6,,,,,
,ELLIPSIS,2015,,,,,3,99,,,,,13,,15,60,,,,,,,,,,0,,,,,,jkLn2Wehu1,,,,,
,One Year War,2008,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,480,480,,,,,,,,,,0,,,,,,jkOAqukMPX,,,,,
,Dungeon Twister: Room P1,2005,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,11,,60,60,,,,,,,,,,0,,,,,,jkQukVRwe0,,,,,
,Ben 10 Total Transformation Game,2007,,,,"name,id,url,num_games,score,game,images",2,4,,,,,7,,,,,,,,,,,,,0,,,,,,jkUNkFgJ7C,,,,,
,Yin-Yang,2004,,,,,2,2,,,,,,,15,15,,,,,,,,,,0,,,,,,jkUWZKNsCg,,,,,
,BattleCON: Claus & Wyndhal Promo Card,2012,,"id,num_games,score,game,url,images",Katrina Lin,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,3,3.6666666666666665,,,,,jkVNsSUHNT,,,,,
,Fat Cat,2019,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,8,,,,,14,,10,60,,,,,,,,,,0,,,,,,jkW84kZNB8,,,,,
,Field Marshal,1976,,"id,num_games,score,game,url,images",Sawshun Yamaguchi,"name,id,url,num_games,score,game,images",2,2,,,,,12,,120,120,,,,,,,,,,1,2.0,,,,,jkW8ws4jc7,,,,,
,In Vino Veritas,1995,,,,"name,id,url,num_games,score,game,images",1,6,,,,,10,,60,60,,,,,,,,,,0,,,,,,jka2yTz6Ec,,,,,
,Bandroom Blitz,2000,,"id,num_games,score,game,url,images",Andrew Baldock,,3,9,,,,,14,,30,90,,WPytek5P8l,,,,,,,,0,,,,,,jkc5vRXDK6,,,,,
,The Bloody Sands of Sicaris,2001,,"id,num_games,score,game,url,images","Andrew Baker,Thomas Manning,Anthony Marker,Chris Meesey,Jim Pavelec,Victor Choy Designs","name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,jkerzGFwfn,,,,,
,Chronicle of the Three Kingdoms,,,"id,num_games,score,game,url,images",曆進設計製作室,"name,id,url,num_games,score,game,images",3,7,,,,,12,,180,180,,,,,,,,,,0,,,,,,jkj5LAfVSv,,,,,
,Voyagers,1994,,,,,1,1,,,,,,,30,30,,,,,,,,,,0,,,,,,jko1BtUbJh,,,,,
,Vares: Etsiväpeli,2011,,"id,num_games,score,game,url,images",Aleksi Michelsson,"name,id,url,num_games,score,game,images",2,4,,,,,18,,45,45,,,,,,,,,,0,,,,,,jkoOjXwsw5,,,,,
,DOPPELT ODER NICHTS,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jksUxVqu0D,,,,,
,Vossa Excelência: O Jogo Político,2018,,"id,num_games,score,game,url,images",Douglas Duarte,,1,6,,,,,10,,45,45,,,,,,,,,,0,,,,,,jku1xJrghT,,,,,
,A Aventura de Caboclo Bernardo,2012,,"id,num_games,score,game,url,images",,,3,4,,,,,12,,30,30,,,,,,,,,,0,,,,,,jkyCGcr7vu,,,,,
,Ski Tour: Biathlon,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jkyhKPIdgS,,,,,
,Munchkin Pins,2012,,,John Kovalic,"name,id,url,num_games,score,game,images",3,6,,,,,10,,90,90,,,,,,,,,,0,,,,,,jl0MFp5CqY,,,,,
,The Great Galumphus,,,"id,num_games,score,game,url,images",Jessie Veal,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,jl0oJm0hgO,,,,,
,Star Realms: Frontiers – Kickstarter Promos,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,12,,20,45,,"iWODHwRGuU,9mNukNBxfZ,vZsDDAdOoe,BGrhzIN69D,T8JEFYwoqy",,,,,,,,0,,,,,,jl2O5XzgQQ,,,,,
,Moutown,2017,,"id,num_games,score,game,url,images",Pascal Boucher,"name,id,url,num_games,score,game,images",2,5,,,,,7,,15,30,,,,,,,,,,0,,,,,,jl76G7UzPL,,,,,
,The Cagey Monkey Game,1969,,,,"name,id,url,num_games,score,game,images",2,6,,,,,5,,15,15,,,,,,,,,,0,,,,,,jl82k1sfPh,,,,,
,Mein erstes Naturspiel: Kennst Du den Baum?,1992,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,5,5,,,,,,,,,,0,,,,,,jlDBSOWd34,,,,,
,Bluff in Zoo,2013,,"id,num_games,score,game,url,images",Jason Lin,"name,id,url,num_games,score,game,images",2,6,,,,,8,,20,20,,,,,,,,,,1,3.0,,,,,jlDHjN7M3m,,,,,
,The Italian Front: 1915-1918,2003,,"id,num_games,score,game,url,images",David Schroeder,,2,2,,,,,12,,360,360,,R0bGq4cAl4,,,,,,,,0,,,,,,jlFEDLQmHp,,,,,
,Quanzy,2012,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,20,20,,,,,,,,,,0,,,,,,jlGc9dv54b,,,,,
,Bird-Shooting Game,1940,,,,"name,id,url,num_games,score,game,images",1,4,,,,,,,15,15,,,,,,,,,,0,,,,,,jlHUZtSTxx,,,,,
,"All About Town: Columbia, South Carolina",1982,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,,,,,,,,,,,,0,,,,,,jlJQy3lqGx,,,,,
,The World of SMOG: Rise of Moloch – Kingdom Death Crossover: Steampunk Twilight Knight,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,14,,45,90,,"xuphiSlrxI,R0bGq4cAl4,qu5BcGjAzk,U3zhCQH7Et,zzsE4jtI1b,XM2FYZmBHH",,,,,,,,1,4.0,,,,,jlKkLIRW8e,,,,,
,The Amulet of Life,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jlN1kLHkWZ,,,,,
,Critical Mass: Vacillating Laser,2019,,,,"name,id,url,num_games,score,game,images",2,2,,,,,14,,30,30,,,,,,,,,,0,,,,,,jlPpXyIZ07,,,,,
,Cat's Party,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,6,,,,,7,,10,30,,,,,,,,,,0,,,,,,jlSaBqmRvM,,,,,
,HEROICAS – FIGURE 3 - 3D Print STL,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jlTgweJkM0,,,,,
,Kennziffer 01 zero one,1964,,,,"name,id,url,num_games,score,game,images",2,5,,,,,,,,,,,,,,,,,,0,,,,,,jlb77gTOIV,,,,,
,Data Fortress,,,,Gary Simpson,"name,id,url,num_games,score,game,images",2,2,,,,,14,,30,30,,,,,,,,,,0,,,,,,jlcWgYPR6G,,,,,
,Witch & Bitch,2017,,"id,num_games,score,game,url,images",,,1,5,,,,,14,,60,90,,,,,,,,,,0,,,,,,jlfoEPfD7y,,,,,
,Alex Colt: Cadete Espacial,2017,,"id,num_games,score,game,url,images",Fran Ferriz Blanquer,"name,id,url,num_games,score,game,images",4,10,,,,,10,,15,15,,,,,,,,,,0,,,,,,jlhnI1GAiF,,,,,
,Lobotomy: The Tire Expansion,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,v4SfYtS2Lr,"oeg6wN9Eoc,9mNukNBxfZ,R0bGq4cAl4",,,,,,,,0,,,,,,jliEo0q1P7,,,,,
,The Dangerous Year: 1973,2018,,"id,num_games,score,game,url,images",Eric R. Harvey,,2,4,,,,,12,,120,240,,,,,,,,,,0,,,,,,jlmijIan4o,,,,,
,Power-Up!,,,"id,num_games,score,game,url,images",Anthony Maurasse,,2,4,,,,,12,,30,30,,,,,,,,,,0,,,,,,jlmvTRBM3t,,,,,
,Dork Tower Dealers' Doom,1999,,,"John Kovalic,Gary Williams","name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,1,3.0,,,,,jlpAIQSENU,,,,,
,Emprendiendo,2007,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,,,,,,,,,,,,0,,,,,,jlpOFL9wrd,,,,,
,AMBER Diceless Role-Playing,1991,,"id,num_games,score,game,url,images",Steve Hickman Michael Kucharski Florence Magnin Dominique Ségalen,,,,,,,,,,,,,,,,,,,,,0,,,,,,jlqP9cG85F,,,,,
,Terrible Swift Swordfish,2012,,"id,num_games,score,game,url,images",Mark Mahaffey,"name,id,url,num_games,score,game,images",1,1,,,,,,,,,,,,,,,,,,0,,,,,,jlrvvzoGvi,,,,,
,St. Petersburg Express,,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,,,"mavSOM8vjH,jZEDOpx07e,JwHcKqxh33,CWYOF9xu7O,TR4CiP8Huj","3tuJiW3pps,ZX3hYcF9H7,BbTMRkwL0b,MEAoOygZsA,mGBzR68m8Z",,,,,,,,0,,,,,,jlvMoIW0hD,,,,,
,Glen More II: Chronicles - What Lurks Beneath,2019,,"id,num_games,score,game,url,images",Jason Coates,"name,id,url,num_games,score,game,images",2,4,,,,,12,,100,130,v4SfYtS2Lr,,,,,,,,,0,,,,,,jlw0E76Los,,,,,
,Mount Pingo,2015,,"id,num_games,score,game,url,images",Markus Binz,"name,id,url,num_games,score,game,images",1,5,,,,,5,,15,15,"MWoxgHrOJD,eX8uuNlQkQ,HKaYVNIxAJ",,,,,,,,,0,,,,,,jlwAM59Zp8,,,,,
,Scalino,1970,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,30,,,,,,,,,,0,,,,,,jlwDuqwCKG,,,,,
,The Scheldt Campaign,2012,,"id,num_games,score,game,url,images","Kerry Anderson,Ilya Kudriashov,Tom Russell","name,id,url,num_games,score,game,images",2,2,,,,,12,,150,150,,,,,,,,,,0,,,,,,jlzKIVVKLk,,,,,
,Tak-Tik: Flotta kontra flyg,1942,,,,"name,id,url,num_games,score,game,images",2,2,,,,,8,,,,,,,,,,,,,0,,,,,,jlzoJgIxv1,,,,,
,Fish Stories,1980,,"id,num_games,score,game,url,images",Ron Dilg,"name,id,url,num_games,score,game,images",1,6,,,,,,,30,30,,,,,,,,,,0,,,,,,jm0nEjJhqz,,,,,
,Durable Goods,1999,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,jm5nWKLGBj,,,,,
,"A Barbarous Ground: The Battle of Germantown, 1777",,,"id,num_games,score,game,url,images",Bruce Yearian,"name,id,url,num_games,score,game,images",1,2,,,,,12,,,,,,,,,,,,,0,,,,,,jm7QBYPeGI,,,,,
,Dien Bien Phu: The Final Gamble,2014,,"id,num_games,score,game,url,images",Kim Kanger,"id,name,url,num_games,score,game,images",2,2,,,,,,,360,1440,,,,,,,,,,2,4.5,,,,,jm7uoLoRrB,,,,,
,Captivation,1992,,,,"id,name,url,num_games,score,game,images",2,4,,,,,13,,30,30,,,,,,,,,,1,3.0,,,,,jm9E0oEIn1,,,,,
,Mage Wars Arena: Playmat - Straywood,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,jmA3M1gzym,,,,,
,Choo Choo Charlie Game,1969,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,jmCEH1TABU,,,,,
,Etch A Sketch: What's My Sketch? Game,2018,,,,"name,id,url,num_games,score,game,images",4,10,,,,,5,,30,60,,,,,,,,,,0,,,,,,jmGtqvnCmJ,,,,,
,Zombie Sen So,2008,,,Bradley McDevitt,"name,id,url,num_games,score,game,images",2,8,,,,,6,,20,20,,,,,,,,,,0,,,,,,jmGyswmKnf,,,,,
,LIMITE 10,1989,,,,"name,id,url,num_games,score,game,images",2,6,,,,,,,120,120,,,,,,,,,,0,,,,,,jmHBqOpUkX,,,,,
,Klaus die Maus entdeckt den Bauernhof,2011,,"id,num_games,score,game,url,images",Irene Wanitschke,"name,id,url,num_games,score,game,images",2,4,,,,,4,,20,20,,,,,,,,,,0,,,,,,jmJ0kyDww3,,,,,
,Fünf neuartige Taktikspiele,,,,,"name,id,url,num_games,score,game,images",2,2,,,,,10,,15,15,,,,,,,,,,0,,,,,,jmNGfRY7zk,,,,,
,Zombicide Survivor: Dakota,2013,,,,"name,id,url,num_games,score,game,images",,,,,,,13,,,,,"oeg6wN9Eoc,9mNukNBxfZ,R0bGq4cAl4,WPytek5P8l,U3zhCQH7Et,XM2FYZmBHH",,,,,,,,2,4.0,,,,,jmQiBs54sT,,,,,
,Krosmaster: Arena - Dead Tree Token Figure,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,jmSWc17w7V,,,,,
,Rallyman,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,"R0bGq4cAl4,U3zhCQH7Et,hmipYN1R1I,eRe1jJCBFe",,,,,,,,18,3.4444444444444438,,,,,jmT0XsyAEM,,,,,
,Big Bang,1995,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,5,,15,15,,,,,,,,,,0,,,,,,jmVGyJuYLr,,,,,
,Drum Roll,2011,,"id,num_games,score,game,url,images",Antonis Papantoniou,"name,id,url,num_games,score,game,images",2,4,,,,,12,,90,90,,"iWODHwRGuU,lA3KUtVFCy,JYYdBW6UCE,fBOTEBUAmV",,,,,,,,19,2.7894736842105265,,,,,jmXa27Hrnr,,,,,
,Pizza World,,,"id,num_games,score,game,url,images",,,2,6,,,,,8,,30,45,,,,,,,,,,0,,,,,,jmY4ULBMnt,,,,,
,Snow Leopard - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,jmYAFjemHt,,,,,
,Pictionary Card Game,2009,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",4,8,,,,,8,,20,20,,uZJS07nXF5,,,,,,,,1,3.0,,,,,jmZwekQ4p1,,,,,
,Poldi's Tennis Spiel,1986,,"id,num_games,score,game,url,images",,,2,4,,,,,8,,30,30,,,,,,,,,,0,,,,,,jma76UZ6Zi,,,,,
,Pure Wood Family Banner Dice: The Forgotten Family,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jmhU7jE54s,,,,,
,Anima Tactics: Frederick Adler,2012,,,,"name,id,url,num_games,score,game,images",2,2,,,,,12,,60,60,,,,,,,,,,0,,,,,,jmi0JPwoEf,,,,,
,The Red Dragon Inn: Allies - Evil Pooky,2020,,,,"id,name,url,num_games,score,game,images",2,4,,,,,13,,30,60,rrvd68LjOR,,,,,,,,,0,,,,,,jmlp3WpBos,,,,,
,Jo & Jack,2013,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,5,,,,,8,,20,20,,,,,,,,,,0,,,,,,jmquLnBfXt,,,,,
,Deserted Animals,2012,,"id,num_games,score,game,url,images","Raimonds Blums,Raitis Skujans","name,id,url,num_games,score,game,images",2,8,,,,,10,,60,60,,"qu5BcGjAzk,WPytek5P8l,U3zhCQH7Et,GNtouC8NLm,lA3KUtVFCy",,,,,,,,0,,,,,,jmrZA7M69B,,,,,
,Cattle Drive,,,"id,num_games,score,game,url,images",,,2,4,,,,,,,,,,,,,,,,,,0,,,,,,jmrsNyO1M3,,,,,
,Beverly Hills,1979,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,60,60,,,,,,,,,,0,,,,,,jmukmkw1my,,,,,
,El juego del mono de oro,1984,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,jmwsnJVBXq,,,,,
,Abalone Quattro,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,40,40,,qu5BcGjAzk,,,,,,,,0,,,,,,jmzQGDLEWd,,,,,
,In Too Deep,2021,,"id,num_games,score,game,url,images",Dominik Mayer,"name,id,url,num_games,score,game,images",1,4,,,,,10,,60,60,rrvd68LjOR,,,,,,,,,0,,,,,,jn0IkEZyMb,,,,,
,Omegaland,2017,,"id,num_games,score,game,url,images",Joe Boginski,"name,id,url,num_games,score,game,images",2,4,,,,,8,,,,,,,,,,,,,0,,,,,,jn3uknJayB,,,,,
,Robots on the Line,2015,,"id,num_games,score,game,url,images",Phil Hunter,,2,4,,,,,10,,45,45,,"9YdRn9J9oZ,lA3KUtVFCy,AVY6EvSQTP",,,,,,,,2,3.0,,,,,jn6qQuFYYm,,,,,
,Card of the Dead,2011,,"id,num_games,score,game,url,images","Loïc Billiau,Manabu Hasegawa","id,name,url,num_games,score,game,images",2,5,,,,,10,,15,15,,WPytek5P8l,,,,,,,,6,2.6666666666666665,,,,,jnABEcP1jP,,,,,
,Loot Pirates,2017,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,10,,,,,14,,30,60,,,,,,,,,,0,,,,,,jnBK4viDjb,,,,,
,Interpretation of Dreams,1969,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",4,12,,,,,10,,45,45,,,,,,,,,,0,,,,,,jnCwxj1lB7,,,,,
,Bulwark: The Winter of Death,2013,,,,,1,4,,,,,,,,,,,,,,,,,,0,,,,,,jnDaEFD09E,,,,,
,Atentado no Cassino,1990,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,6,,,,,,,1,1,,,,,,,,,,0,,,,,,jnDqvRxHuz,,,,,
,Munchkin Axe Cop,2011,,,Ethan Nicolle,"name,id,url,num_games,score,game,images",3,6,,,,,10,,60,120,,"R0bGq4cAl4,WPytek5P8l,T8JEFYwoqy,AVY6EvSQTP,XM2FYZmBHH",,,,,,,,5,3.2,,,,,jnE2vAUI6a,,,,,
,Orléans: Christmas Market,2015,,"id,num_games,score,game,url,images",Klemens Franz,"name,id,url,num_games,score,game,images",2,4,,,,,12,,,,,"vZsDDAdOoe,MEAoOygZsA,fBOTEBUAmV",,,,,,,,2,4.0,,,,,jnGrSDBxKx,,,,,
,Sails of Glory: Embuscade 1798 Ship Pack,,,,,"name,id,url,num_games,score,game,images",2,12,,,,,13,,30,60,,,,,,,,,,0,,,,,,jnJrFpRYXn,,,,,
,Israeli Whist,,,,,,4,4,,,,,8,,45,45,,,,,,,,,,0,,,,,,jnKD5jfHMy,,,,,
,Skeleton Rummy,,,"id,num_games,score,game,url,images",,,2,2,,,,,12,,,,,,,,,,,,,0,,,,,,jnKyqTElqK,,,,,
,Test of Honour: The Samurai Miniatures Game Gaming Set (Second edition),2019,,"id,num_games,score,game,url,images",Carmen Cerra,"name,id,url,num_games,score,game,images",2,4,,,,,12,,30,60,,,,,,,,,,0,,,,,,jnQGAwpWBQ,,,,,
,On the Double,2008,,"id,num_games,score,game,url,images","Design Edge,Jessica R. Eyler,Björn Lubitz","name,id,url,num_games,score,game,images",2,4,,,,,8,,10,10,,uZJS07nXF5,,,,,,,,0,,,,,,jnQYNOfBf0,,,,,
,PopCats Fighter,2018,,"id,num_games,score,game,url,images",Arnel Baluyot,"name,id,url,num_games,score,game,images",2,4,,,,,13,,20,90,,"WPytek5P8l,GNtouC8NLm,BGrhzIN69D,T8JEFYwoqy",,,,,,,,0,,,,,,jnV1CTcPwJ,,,,,
,Die Krone von Irland,1999,,"id,num_games,score,game,url,images",,,3,5,,,,,,,180,180,,,,,,,,,,0,,,,,,jnVMtCKsqc,,,,,
,The Wanderer's Guide - A Fantasy Atlas For Your RPG Campaign,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,jnYUeQi63e,,,,,
,Forest of Tataraba,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,50,,,,,,,,,,1,4.0,,,,,jnZ0GUTW0A,,,,,
,Scrabble Speed,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,30,60,,8PN2HE86wg,,,,,,,,0,,,,,,jnad411mJG,,,,,
,Era of Prosperity,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,8,,,,,10,,30,30,,,,,,,,,,0,,,,,,jnbGXmSwwC,,,,,
,Usagi no Ougon Jidai,2015,,,,"name,id,url,num_games,score,game,images",1,2,,,,,10,,30,30,,,,,,,,,,0,,,,,,jnbV5KGCW5,,,,,
,Top 5 Rummy,2013,,"id,num_games,score,game,url,images",Walter Pepperle,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,40,,,,,,,,,,0,,,,,,jndE3x2APD,,,,,
,Stop-Over Gelsenkirchen,1991,,"id,num_games,score,game,url,images",Cebedeus,"name,id,url,num_games,score,game,images",2,6,,,,,8,,40,40,,,,,,,,,,0,,,,,,jnj62ESj04,,,,,
,"Raiders of the Deep: U-boats of the Great War, 1914-18",2018,,"id,num_games,score,game,url,images","Ian B. Cooper,Knut Grünitz","name,id,url,num_games,score,game,images",1,2,,,,,12,,120,120,,"R0bGq4cAl4,eRe1jJCBFe",,,,,,,,1,5.0,,,,,jnjYk1GAAn,,,,,
,"Warhammer 40,000: Conquest – Against the Great Enemy",2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,"05zCZoLvQJ,WPytek5P8l,lA3KUtVFCy",,,,,,,,0,,,,,,jnjtNzcEff,,,,,
,Domory,2011,,"id,num_games,score,game,url,images",Silke Kegeler,"name,id,url,num_games,score,game,images",2,4,,,,,4,,20,20,,,,,,,,,,0,,,,,,jnsAsBHSR4,,,,,
,Pool Checkers,,,,,,2,2,,,,,8,,20,20,,,,,,,,,,0,,,,,,jnuNOEJcvO,,,,,
,DEJA-VU,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,jnxwXjcevQ,,,,,
,Små kloka upptäcker rymden,2000,,"id,num_games,score,game,url,images",Jerker Eriksson,"name,id,url,num_games,score,game,images",1,3,,,,,7,,15,15,,,,,,,,,,0,,,,,,jo1XxPtVHN,,,,,
,Spaceship,1940,,,,"name,id,url,num_games,score,game,images",,,,,,,10,,,,,,,,,,,,,0,,,,,,jo3ZxWFygm,,,,,
,Dust Tactics: Operation Cerberus,,,,,"id,name,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,,,,,,,jo9ca2v10i,,,,,
,Puffalumps Card Game,1988,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,15,15,,,,,,,,,,0,,,,,,jo9m1WikmC,,,,,
,Enigmako,1972,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,30,30,,,,,,,,,,0,,,,,,joAp1AmHAH,,,,,
,Dudenkönig,1988,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,10,,30,30,,,,,,,,,,0,,,,,,joCGJr6bgl,,,,,
,Vampire Token Set,2012,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,joD6RArFoC,,,,,
,SpaceCorp: Ventures,2021,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",1,4,,,,,12,,60,240,,,,,,,,,,0,,,,,,joEu0pDO7x,,,,,
,The Sands of Time,2018,,"id,num_games,score,game,url,images",Harald Lieske,,2,5,,,,,12,,120,180,,DEvPj5twid,,,,,,,,2,2.5,,,,,joKPpQWqa8,,,,,
,Rainbow,2010,,"id,num_games,score,game,url,images","Tokyo Robin,Toshihisa Tanaka","name,id,url,num_games,score,game,images",2,6,,,,,8,,20,20,,,,,,,,,,0,,,,,,joLIM90sEn,,,,,
,Cadaver City,2011,,"id,num_games,score,game,url,images",Todd Sanders,,1,2,,,,,10,,20,20,,,,,,,,,,0,,,,,,joNQUyJBrU,,,,,
,Summoner Wars: Grungor's Charge Reinforcement Pack,2010,,,,"id,name,url,num_games,score,game,images",2,4,,,,,9,,30,36,,"R0bGq4cAl4,qu5BcGjAzk,WPytek5P8l,XM2FYZmBHH",,,,,,,,4,4.25,,,,,joNwD1SPK3,,,,,
,The Bill,,,,,"name,id,url,num_games,score,game,images",2,6,,,,,,,,,,,,,,,,,,0,,,,,,joSpx4P97r,,,,,
,Boojum,2010,,,P. D. Magnus,,3,6,,,,,8,,45,45,,,,,,,,,,0,,,,,,joW3sgSSM5,,,,,
,Star Wars Customizable Card Game,1995,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,9,,60,60,Sod2YBWMKi,"05zCZoLvQJ,WPytek5P8l,U3zhCQH7Et,XM2FYZmBHH",,,,,,,,11,3.181818181818182,,,,,joWUTLbnYv,,,,,
,Rogue!,,,"id,num_games,score,game,url,images",Marius Crowne,"name,id,url,num_games,score,game,images",3,5,,,,,10,,45,60,,,,,,,,,,0,,,,,,joXbECrzrT,,,,,
,BrainBox: Predators,2016,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,99,,,,,8,,10,10,,,,,,,,,,0,,,,,,jocH0WEcMt,,,,,
,Sly Flourish's Running Epic Tier D&D Games,2011,,"id,num_games,score,game,url,images",Jared von Hindman,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,johRiphhqq,,,,,
,Railway Rivals Map IN: India,1987,,"id,num_games,score,game,url,images",Wallace Nicoll,"name,id,url,num_games,score,game,images",2,6,,,,,,,90,90,,,,,,,,,,0,,,,,,joiPCFHtDc,,,,,
,V Game of Five Thousand,1963,,,,"name,id,url,num_games,score,game,images",1,99,,,,,12,,20,20,,,,,,,,,,0,,,,,,joit7sGb3W,,,,,
,Pajarracos,2018,,"id,num_games,score,game,url,images",Pablo Tomás,"name,id,url,num_games,score,game,images",3,6,,,,,6,,5,10,,,,,,,,,,0,,,,,,jolMeI6AqU,,,,,
,Algonquin-Voyageurs,1973,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,6,,,,,10,,,,,,,,,,,,,0,,,,,,joqvNSYtcz,,,,,
,Abyss Anniversary,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,josNASSwmB,,,,,
,Shahmot,1993,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,8,,60,60,,,,,,,,,,0,,,,,,josvKBsZEV,,,,,
,Anagrams,1910,,,,"id,name,url,num_games,score,game,images",2,6,,,,,8,,45,45,,,,,,,,,,1,3.0,,,,,jotv2F1uVN,,,,,
,Met nijntje op stap,1999,,,Dick Bruna,"name,id,url,num_games,score,game,images",2,4,,,,,4,,15,15,,,,,,,,,,0,,,,,,jouSVdmpH9,,,,,
,"Pathfinder Adventure Card Game: Skull & Shackles – ""Mistmourn"" Promo Card",2015,,"id,num_games,score,game,url,images",Mikaël Léger,"id,name,url,num_games,score,game,images",1,6,,,,,10,,90,90,,,,,,,,,,1,4.0,,,,,jouieaLuOh,,,,,
,Harry Potter Miniatures Adventure Game: Rubeus Hagrid Expansion,2018,,,,"name,id,url,num_games,score,game,images",2,6,,,,,14,,30,90,,,,,,,,,,0,,,,,,jovraJRkOi,,,,,
,Barrier Battles,2019,,,Mehwish Sohail,"name,id,url,num_games,score,game,images",2,2,,,,,3,,1,20,,,,,,,,,,2,4.0,,,,,jp12nJx8DG,,,,,
